,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
119,119,"JSPM's Jayawantrao Sawant College of Pharmacy and Research, Pune",Pune,Maharashtra,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,1.8 lakhs,(PCI) Pharmacy Council of India,"The candidate should be an Indian National and who possess bachelors degree of equivalent in Pharmacy from any AICTE approved institution, with at least 55% marks (at least 50% marks in case of SC/ST category AND Persons with Disability candidates belonging to Maharashtra State only).",This is a two year full time programme.
120,120,"BK Mody Government Pharmacy College, Rajkot",Rajkot,Gujarat,B. Pharma,4 years,Full time,120.0,UG,0.11 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 with 50% marks.,B.Pharm with the duration of 4 years full time offered by Gujarat Technological University.
121,121,"BK Mody Government Pharmacy College, Rajkot",Rajkot,Gujarat,M. Pharm Pharmaceutics,2 years,Full time,24.0,PG,0.11 lakhs,(PCI) Pharmacy Council of India,The candidate should have graduate degree.,M.Pharm in Pharmaceutics with the duration of 2 years full time offered by Gujarat Technological University.
122,122,"BK Mody Government Pharmacy College, Rajkot",Rajkot,Gujarat,M. Pharma Quality Assurance,2 years,Full time,24.0,PG,0.11 lakhs,(PCI) Pharmacy Council of India,The candidate should have graduate degree.,M.Pharm in Quality Assurance with the duration of 2 years full time offered by Gujarat Technological University.
123,123,"Madhav University, Sirohi",Bharja,Rajasthan,B.Pharma Allopathy,4 years,Full time,60.0,UG,3 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 12th PCB/ PCM (English as Compulsory subject).,Bachelor of Pharmacy Allopathy is four-years duration full-time course and approved by Pharmacy Council of India.
124,124,"Madhav University, Sirohi",Bharja,Rajasthan,B.Pharma Ayurveda,4 years,Full time,60.0,UG,1.6 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 12th any stream.,Bachelor of Pharmacy Ayurveda is four-years duration full-time course and approved by Pharmacy Council of India.
125,125,"Madhav University, Sirohi",Bharja,Rajasthan,B.Sc Medical Laboratory Technology,3.5 years,Full time,60.0,UG,0.86 lakhs,,The candidate should have passed PCBE With minimum 45% marks in XIIth standard.,Bachelor of Science in Medical Laboratory Technology is three-years 6-months duration full-time course.
126,126,"Madhav University, Sirohi",Bharja,Rajasthan,Diploma in Pharmacy Allopathy,2 years,Full time,60.0,Diploma,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 12th PCB/ PCM (English as Compulsory subject).,Diploma in Pharmacy Allopathy is two-year duration full-time course and approved by Pharmacy Council of India.
127,127,"Madhav University, Sirohi",Bharja,Rajasthan,Diploma in Pharmacy Ayurveda,2 years,Full time,60.0,Diploma,0.7 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 12th any stream.,Diploma in Pharmacy Ayurveda is two-year duration full-time course and approved by Pharmacy Council of India.
128,128,"Madhav University, Sirohi",Bharja,Rajasthan,M.Pharma Ayurveda,2 years,Full time,,PG,2.5 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed B.Pharma with minimum 55% (50% for SC/ST).,Master of Pharmacy Ayurveda is two-year duration full-time course and approved by Pharmacy Council of India.
129,129,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,B.Pharma,4 years,Full time,120.0,UG,2 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed 10+2 (PCM/PCB) with 45% (UR), 40% (ST/SC/OBC).",Bachelor of Pharmacy is four-years duration full-time course and approved by All India Council for Technical Education.
130,130,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,BMLT,3 years,Full time,,UG,1.2 lakhs,,"The candidate should have passed 10+2 with PCB and aggregate should be 50% for GEN category and 40% for OBC,SC,ST category candidate.",Bachelor in Medical Lab Technician is three-years duration full-time course.
131,131,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,Bachelor in Speech Therapy,4.5 years,Full time,,UG,1.32 lakhs,,"The candidate should have passed 10+2 with PCB and aggregate should be 50% for GEN category and 40% for OBC,SC,ST category candidate.",Bachelor in Speech Therapy is 4.5 years duration full-time course.
132,132,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,Diploma in Medical Lab Technician,2 years,Full time,,Diploma,0.7 lakhs,,"The candidate should have passed 10+2 with PCB and aggregate should be 50% for GEN category and 40% for OBC,SC,ST category candidate.",Diploma in Medical Lab Technician is two-years duration full-time course.
133,133,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,Diploma in Pharmacy,2 years,Full time,120.0,Diploma,1.2 lakhs,(AICTE) All India Council of Technical Education,A candidate must have passed 12th standard with 45% marks in PCB/PCM for Un-reserved category and 40% for reserved category.,Diploma in Pharmacy is two-years duration full-time course.
134,134,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,Diploma in Pharmacy Ayurveda,2 years,Full time,,Diploma,0.7 lakhs,,"The candidate should have passed 10+2 with PCB and aggregate should be 50% for GEN category and 40% for OBC,SC,ST category candidate.",Diploma in Pharmacy Ayurveda is two-years duration full-time course.
135,135,"Sri Satya Sai University of Technology and Medical Sciences, Sehore",Sehore,Madhya Pradesh,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,3 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed B.Pharma with 50% (UR), 45% (ST/SC/OBC).",Master of Pharmacy in Pharmaceutics is two-year duration full-time course.
136,136,"Dr Bhanuben Nanavati College of Pharmacy, Mumbai",Mumbai,Maharashtra,B. Pharma,4 years,Full time,60.0,UG,5.99 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with Science stream in any recognized board.,"Bachelors in Pharmacy is full time four year course degree offered by University of Mumbai, Mumbai and approved by AICTE.
The course also available lateral entry."
137,137,"Dr Bhanuben Nanavati College of Pharmacy, Mumbai",Mumbai,Maharashtra,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,3 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharm in any recognized university.,"Master in Pharmacy in Pharmaceutics is full time two year course degree offered by University of Mumbai, Mumbai and approved by AICTE."
138,138,"Dr Bhanuben Nanavati College of Pharmacy, Mumbai",Mumbai,Maharashtra,M.Pharma Quality Assurance,2 years,Full time,18.0,PG,2.99 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharm in any recognized university.,"Master in Pharmacy in Quality Assurance is full time two year course degree offered by University of Mumbai, Mumbai and approved by AICTE."
139,139,"Government College of Pharmacy, Rohru",Rohru,Himachal Pradesh,B.Pharma,4 years,Full time,40.0,UG,1.92 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 or equivalent from any Recognized Board with science stream.,"Bachelor of Pharmacy is a full-time four years duration course Affiliated to Himachal Pradesh Technical University, Hamirpur Approved by AICTE."
140,140,"Government College of Pharmacy, Rohru",Rohru,Himachal Pradesh,B.Pharma Lateral Entry,3 years,Full time,,UG,1.44 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed Diploma in Pharmacy.,"Bachelor of Pharmacy Lateral Entry is a full-time three years duration course Affiliated to Himachal Pradesh Technical University, Hamirpur Approved by AICTE."
141,141,"Regional Institute of Paramedical and Nursing Sciences, Aizawl",Aizawl,Mizoram,B. Pharma,4 years,Full time,30.0,UG,0.131 lakhs,(AICTE) All India Council of Technical Education,"Pass in 10+2 exams with the minimum of 50 % of marks, having combinations Physics, chemistry, biology / Physics, chemistry, Mathematics","It’s a 4 years course affiliated to Mizoram University Aizawl, Under regular shifts"
142,142,"Maharashtra Institute of Pharmacy, Pune",Pune,Maharashtra,B.Pharma,4 years,Full time,60.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is a 4 year full time course.
143,143,"Maharashtra Institute of Pharmacy, Pune",Pune,Maharashtra,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharma,M. Pharma Pharmaceutics is a 2 year full time course.
144,144,"Maharashtra Institute of Pharmacy, Pune",Pune,Maharashtra,M.Pharma Quality Assurance Technique,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharma,M. Pharma Quality Assurance Technique is a 2 year full time course.
145,145,"Government Polytechnic, Ratnagiri",Ratnagiri,Maharashtra,Diploma in Pharmacy,2 years,Full time,30.0,Diploma,0.19 lakhs,(PCI) Pharmacy Council of India,"The Candidate should be an Indian National, Passed HSC Science with subjects English, Physics, Chemistry and Mathematics","Diploma in Pharmacy is full time two year course, recognized by AICTE and PCI"
146,146,"Government Polytechnic, Amravati",Amravati,Maharashtra,Diploma in Pharmacy,2 years,Full time,60.0,Diploma,0.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must have 12th Pass from any recognized board or equivalent.,"Diploma in Pharmacy is full time two year course, recognized by AICTE and PCI"
147,147,"School of Medical Education, Kottayam",Kottayam,Kerala,B. Pharma,4 years,Full time,,UG,,UGC,"The candidate should have passed Plus Two with 50% marks in Biology/Mathematics separately and 50% marks in Physics, Chemistry, and Biology/ Mathematics put together.","Bachelor of Pharmacy its 4 years Course offered by Mahatma Gandhi University ,Kottayam, Approved by UGC"
148,148,"School of Medical Education, Kottayam",Kottayam,Kerala,B. Pharma Lateral Entry,3 years,Full time,,UG,,UGC,"The candidate should have passed D.Pharm approved by AICTE & PCI 50% marks in D Pharm in ER 91 scheme
Selection based on the aggregate mark of D. Pharm.","Bachelor of Pharmacy its 3 years Lateral Entry Course offered by Mahatma Gandhi University,Kottayam,Approved by UGC"
149,149,"School of Medical Education, Kottayam",Kottayam,Kerala,B. Sc MLT,4 years,Full time,,UG,,UGC,"The candidate should have passed Plus two with physics, Chemistry and Biology 50% marks","Bachelor of Science in Medical Laboratory Technology its 4 years Course offered by Mahatma Gandhi University,Kottayam, Approved by UGC"
150,150,"School of Medical Education, Kottayam",Kottayam,Kerala,M. Pharma,2 years,Full time,,PG,,UGC,The candidate should have passed B.Pharm. with 60% marks,"Master of Pharmacy its 2 years PG Course offered by Mahatma Gandhi University,Kottayam,Approved by UGC"
151,151,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,B.Pharma,4 years,Full time,120.0,UG,2.6 lakhs,(PCI) Pharmacy Council of India,"Pass in 10+2 / ‘A’ Level or its equivalent from any Board or Council with 45% aggregate marks in Physics, Chemistry, Mathematics and Biology / Zoology / Computer Science.","Bachelor of Pharmacy is four-years duration full-time course and approved by AICTE and affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
152,152,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,Diploma in Pharmacy,2 years,Full time,,Diploma,,(PCI) Pharmacy Council of India,"Pass in 10+2 / ‘A’ Level or its equivalent from any Board or Council with Physics, Chemistry and Mathematics / Biology / Zoology.","Diploma in Pharmacy is two-year duration full-time course affiliated to Rajiv Gandhi University of Health Sciences, Bangalore and approved by Pharmacy Council of India (PCI)."
153,153,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,M.Pharma Drug Regulatory Affairs,2 years,Full time,18.0,PG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have pass in B.Pharm degree of RGUHS / B.Pharm from any recognised Board or Council recognised as Equivalent by RGUHS and approved by AIU (Association of Indian Universities) with not less than 50% of the maximum marks (aggregate of 4 years in B.Pharm).,"Master of Pharmacy in Drug Regulatory Affairs is a two-year duration full-time course approved by AICTE and PCI, affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
154,154,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,M.Pharma Industrial Pharmacy,2 years,Full time,18.0,PG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have pass in B.Pharm degree of RGUHS / B.Pharm from any recognised Board or Council recognised as Equivalent by RGUHS and approved by AIU (Association of Indian Universities) with not less than 50% of the maximum marks (aggregate of 4 years in B.Pharm).,"Master of Pharmacy in Industrial Pharmacy is a two-year duration full-time course approved by AICTE and PCI, affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
155,155,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,M.Pharma Pharmaceutical Analysis,2 years,Full time,18.0,PG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have pass in B.Pharm degree of RGUHS / B.Pharm from any recognised Board or Council recognised as Equivalent by RGUHS and approved by AIU (Association of Indian Universities) with not less than 50% of the maximum marks (aggregate of 4 years in B.Pharm).,"Master of Pharmacy in Pharmaceutical Analysis is a two-year duration full-time course approved by AICTE and PCI, affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
156,156,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have pass in B.Pharm degree of RGUHS / B.Pharm from any recognised Board or Council recognised as Equivalent by RGUHS and approved by AIU (Association of Indian Universities) with not less than 50% of the maximum marks (aggregate of 4 years in B.Pharm).,"Master of Pharmacy in Pharmaceutics is a two-year duration full-time course approved by AICTE and PCI, affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
157,157,"Acharya BM Reddy College of Pharmacy, Bangalore",Bengaluru,Karnataka,M.Pharma Quality Assurance,2 years,Full time,24.0,PG,2.4 lakhs,(PCI) Pharmacy Council of India,The candidate should have pass in B.Pharm degree of RGUHS / B.Pharm from any recognised Board or Council recognised as Equivalent by RGUHS and approved by AIU (Association of Indian Universities) with not less than 50% of the maximum marks (aggregate of 4 years in B.Pharm).,"Master of Pharmacy in Quality Assurance is a two-year duration full-time course approved by AICTE and PCI, affiliated to Rajiv Gandhi University of Health Sciences, Bangalore."
158,158,"Dr APJ Abdul Kalam University, Indore",Indore,Madhya Pradesh,B.Pharma,4 years,Full time,,UG,,UGC,"On the merit of 10+2 exam considering the marks obtained 45% for Gen and 40 % for SC,ST, OBC ( Non Creamy layer) in Physics, Chemistry and Mathematics/Biology.","This is a full-time four-year course affiliated to Dr APJ Abdul Kalam University, Indore and approved by UGC."
159,159,"Dr APJ Abdul Kalam University, Indore",Indore,Madhya Pradesh,Diploma in Pharmacy,2 years,Full time,,Diploma,,UGC,"On the merit of 10+2 exam considering the marks obtained 45% for Gen and 40 % for SC,ST, OBC ( Non Creamy layer) in Physics, Chemistry and Mathematics/Biology","Diploma in Pharmacy is a full-time two-year course diploma offered by Dr APJ Abdul Kalam University, Indore and approved by UGC."
160,160,"Dr APJ Abdul Kalam University, Indore",Indore,Madhya Pradesh,M.Pharma Pharmaceutics,2 years,Full time,,PG,,UGC,"B. Pharm. with Min 50% for Gen. and 45% for SC,ST, OBC ( Non Creamy layer), Priority for GPAT Score Card Holders","This is a full-time two-year course Degree offered by Dr APJ Abdul Kalam University, Indore and approved by University Grants Commission."
161,161,"Dr APJ Abdul Kalam University, Indore",Indore,Madhya Pradesh,M.Pharma Quality Assurance,2 years,Full time,,PG,,UGC,"B. Pharm. with Min 50% for Gen. and 45% for SC,ST, OBC ( Non Creamy layer), Priority for GPAT Score Card Holders","This is a full-time two-year course Degree offered by Dr APJ Abdul Kalam University, Indore and approved by University Grants Commission."
0,0,"KJR College of Pharmacy, Rajahmundry",Burugupudi,Andhra Pradesh,B. Pharma,4 years,Full time,100.0,UG,1.4 lakhs,(PCI) Pharmacy Council of India,"The minimum qualification for admission to first year of the B. Pharmacy course is a pass in the Intermediate (10+2) conducted by the board of Intermediate education, Govt. of Andhra Pradesh or any other examination recognized as equivalent there to with Mathematics, Physics and Chemistry as optional subjects.
Admissions to the College are made along with the other Pharmacy colleges in the state through a common entrance test (EAMCET) conducted by the Govt. of Andhra Pradesh.",This is a four year full time course.
1,1,"KJR College of Pharmacy, Rajahmundry",Burugupudi,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharma.,This is a two year full time course.
2,2,"KJR College of Pharmacy, Rajahmundry",Burugupudi,Andhra Pradesh,M. Pharma Pharmaceutical Technology,2 years,Full time,24.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharma.,This is a two year full time course.
3,3,"KJR College of Pharmacy, Rajahmundry",Burugupudi,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharma.,This is a two year full time course.
4,4,"KJR College of Pharmacy, Rajahmundry",Burugupudi,Andhra Pradesh,B. Pharma Lateral Entry,3 years,Full time,,UG,1 lakh,(PCI) Pharmacy Council of India,"The minimum qualification for admission to first year of the B. Pharmacy course is a pass in the Intermediate (10+2) conducted by the board of Intermediate education, Govt. of Andhra Pradesh or any other examination recognized as equivalent there to with Mathematics, Physics and Chemistry as optional subjects.
Admissions to the College are made along with the other Pharmacy colleges in the state through a common entrance test (EAMCET) conducted by the Govt. of Andhra Pradesh.",This is a three year full time course.
5,5,"KLR Pharmacy College, Khammam",Old Paloncha,Telangana,B. Pharma,4 years,Full time,180.0,UG,1 lakh,(PCI) Pharmacy Council of India,A pass in 10+2 (MPC & BiPC) with/without EAMCET Rank.,This is a four year full time course.
6,6,"KLR Pharmacy College, Khammam",Old Paloncha,Telangana,M. Pharma Analysis,2 years,Full time,18.0,PG,1.8 lakhs,(PCI) Pharmacy Council of India,A pass in B.Pharm with GATE/PGCET Rank.,This is a two year full time course.
7,7,"KLR Pharmacy College, Khammam",Old Paloncha,Telangana,M. Pharma Industrial Pharmacy,2 years,Full time,18.0,PG,1.8 lakhs,(PCI) Pharmacy Council of India,A pass in B.Pharm with GATE/PGCET Rank.,This is a two year full time course.
8,8,"KLR Pharmacy College, Khammam",Old Paloncha,Telangana,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,1.8 lakhs,(PCI) Pharmacy Council of India,A pass in B.Pharm with GATE/PGCET Rank.,This is a two year full time course.
9,9,"KLR Pharmacy College, Khammam",Old Paloncha,Telangana,M. Pharma Pharmaceutics II Shift,2 years,Full time,18.0,PG,1.8 lakhs,(PCI) Pharmacy Council of India,A pass in B.Pharm with GATE/PGCET Rank.,This is a two year full time course.
10,10,"Krishna Teja Pharmacy College, Tirupati",Tirupati,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,,(PCI) Pharmacy Council of India,Candidate must passed 10+2 with minimum 50% marks,B. Pharma is full time four year under graduate course.
11,11,"Krishna Teja Pharmacy College, Tirupati",Tirupati,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,24.0,PG,,(PCI) Pharmacy Council of India,Candidate must passed related UG degree.,M. Pharma Pharmaceutical Analysis is full time two years post graduate course.
12,12,"Krishna Teja Pharmacy College, Tirupati",Tirupati,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18.0,PG,,(PCI) Pharmacy Council of India,Candidate must passed related UG degree.,M. Pharma Pharmaceutical Analysis and Quality Assurance is full time two years post graduate course.
13,13,"Krishna Teja Pharmacy College, Tirupati",Tirupati,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,,(PCI) Pharmacy Council of India,Candidate must passed related UG degree.,M. Pharma Pharmaceutics is full time two years post graduate course.
14,14,"KVK College of Pharmacy, Hyderabad",Surmayaguda,Telangana,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 with minimum 50% of marks,B. Pharma is full time four year under graduate course.
15,15,"KVK College of Pharmacy, Hyderabad",Surmayaguda,Telangana,M. Pharma Industrial Pharmacy,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed related UG degree.,M. Pharma Pharmaceutics is full time two year post graduate course.
16,16,"KVK College of Pharmacy, Hyderabad",Surmayaguda,Telangana,M. Pharma Pharmaceutical Analysis And Quality Assurance,2 years,Full time,36.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed related UG degree.,M. Pharma Pharmaceutics is full time two year post graduate course.
17,17,"KVK College of Pharmacy, Hyderabad",Surmayaguda,Telangana,M. Pharma Pharmaceutics,2 years,Full time,36.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed related UG degree.,M. Pharma Pharmaceutics is full time two year post graduate course.
18,18,"Dr KV Subba Reddy Institute of Pharmacy, Lakshmipuram",Kurnool,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,1.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2.,"B. Pharma is a full time four year course approved by AICTE and afflated to Jawaharlal Nehru Technological University, Anantapur."
19,19,"Dr KV Subba Reddy Institute of Pharmacy, Lakshmipuram",Kurnool,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,18.0,PG,2.1 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharm.,"M. Pharma Pharmaceutical Analysis is a full time two year course approved by AICTE and afflated to Jawaharlal Nehru Technological University, Anantapur."
20,20,"Dr KV Subba Reddy Institute of Pharmacy, Lakshmipuram",Kurnool,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,2.1 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharm.,"M. Pharma Pharmaceutics is a full time two year course approved by AICTE and afflated to Jawaharlal Nehru Technological University, Anantapur."
21,21,"Lalitha College of Pharmacy, Ghatkesar",Venkatapur,Telangana,B.Pharma,4 years,Full time,120.0,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream.,B.Pharma is a four year full time course.
22,22,"Lalitha College of Pharmacy, Ghatkesar",Venkatapur,Telangana,M.Pharma Industrial Pharmacy,2 years,Full time,24.0,PG,,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharmacy,M.Pharma Industrial Pharmacy is a two year full time course.
23,23,"Lalitha College of Pharmacy, Ghatkesar",Venkatapur,Telangana,M.Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,36.0,PG,,(PCI) Pharmacy Council of India,The candidate should have passed in B. Pharmacy,M.Pharma Pharmaceutical Analysis and Quality Assurance is a two year full time course.
24,24,"Lalitha College of Pharmacy, Ghatkesar",Venkatapur,Telangana,M.Pharma Pharmaceutics,2 years,Full time,36.0,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B. Pharmacy,M.Pharma Pharmaceutics is a two year full time course.
25,25,"Lydia College of Pharmacy, Ethakota",Ethakota,Andhra Pradesh,B. Pharma,4 years,Full time,60.0,UG,,(AICTE) All India Council of Technical Education,"Candidates who have passed two years Intermediate examination of Board of Intermediate, Andhra Pradesh or any equivalent examination of any other approved Board or university with not less than 40% marks in any combination comprising M.P.C or Bi.P.C, In case of students belonging to SC/ST/ or Category-I , the minimum percentage of marks for admission to B.pharm Course shall be not less than 35% in 10+2 or its equivalent examination","The course of study for B.Pharm shall extend over a period four academic years, Medium of Instruction and Examination shall be English"
26,26,"Lydia College of Pharmacy, Ethakota",Ethakota,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,A candidate who has passed B.Pharm degree examination of B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in Pharmacy recognized as equivalent by or Pharmacy Council of India and or All India Council of Technical Education for this purpose and who has secured not less than 55% of the maximum marks aggregate of four years prescribed of the qualification examination shall be eligible of the admission to the M.Pharm course.,The course of study including submission of dissertation on the topic registered shall be of 24 months (two Years) duration from the commencement of academic term.
27,27,"Lydia College of Pharmacy, Ethakota",Ethakota,Andhra Pradesh,M. Pharma Pharmaceutical Technology,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,A candidate who has passed B.Pharm degree examination of B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in Pharmacy recognized as equivalent by or Pharmacy Council of India and or All India Council of Technical Education for this purpose and who has secured not less than 55% of the maximum marks aggregate of four years prescribed of the qualification examination shall be eligible of the admission to the M.Pharm course.,The course of study including submission of dissertation on the topic registered shall be of 24 months (two Years) duration from the commencement of academic term.
28,28,"Lydia College of Pharmacy, Ethakota",Ethakota,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,A candidate who has passed B.Pharm degree examination of B.Pharm examination of any other recognized Indian University established by law in India or any other degree courses in Pharmacy recognized as equivalent by or Pharmacy Council of India and or All India Council of Technical Education for this purpose and who has secured not less than 55% of the maximum marks aggregate of four years prescribed of the qualification examination shall be eligible of the admission to the M.Pharm course.,The course of study including submission of dissertation on the topic registered shall be of 24 months (two Years) duration from the commencement of academic term.
29,29,"MAM College of Pharmacy, Narasaraopet",Narasaraopet,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in science stream,Bachelor of Pharmacy is full time four year under graduate course
30,30,"MAM College of Pharmacy, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related bachelor degree,M. Pharma Pharmaceutical Analysis is full time two year post graduate course
31,31,"MAM College of Pharmacy, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutical Analysis II Shift,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related bachelor degree,M. Pharma Pharmaceutical Analysis is full time two year post graduate course
32,32,"MAM College of Pharmacy, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related bachelor degree,M. Pharma Pharmaceutics is full time two year post graduate course
33,33,"MAM College of Pharmacy, Narasaraopet",Narasaraopet,Andhra Pradesh,M. Pharma Pharmaceutics II Shift,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,Candidate must have passed related bachelor degree,M. Pharma Pharmaceutics is full time two year post graduate course
34,34,"Mahathi College of Pharmacy, Madanapalle",Nethaji Colony,Andhra Pradesh,B. Pharma,4 years,Full time,100.0,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 with minimum 50% marks in BiPC / MPC,Bachelor of Pharmacy is full time four year post graduate course.
35,35,"Mahathi College of Pharmacy, Madanapalle",Nethaji Colony,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed B.Pharmacy from recognized university.,M. Pharma Pharmaceutical Analysis is full time two year post graduate course.
36,36,"Mahathi College of Pharmacy, Madanapalle",Nethaji Colony,Andhra Pradesh,M. Pharma Pharmaceutical Drug Regulatory Affairs,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed B.Pharmacy from recognized university.,M. Pharma Drug Regulatory Affairs is full time two year post graduate course.
37,37,"Mahathi College of Pharmacy, Madanapalle",Nethaji Colony,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,Candidate must passed B.Pharmacy from recognized university.,M. Pharma Pharmaceutics is full time two year post graduate course.
38,38,"Maheswara College of Pharmacy, Chitkul",Hyderabad,Telangana,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 with minimum 50% marks in science stream,Bachelor of Pharmacy is full time four year under graduate course
